Student_ID,Gender,Age,Attendance,Study_Hours,Internet,Parent_Education,Family_Income,Sleep_Hours,Assignments,Previous_Grade,Final_Exam,Performance_Level
STU021350,Male,22,77.22603224834236,5.1,Yes,High School,94183.0,4.8,72.0,68.1,61.9,Average
STU018566,Female,18,77.8,2.2,No,High School,13657.0,8.4,75.0,40.3,54.2,Average
STU029412,Female,21,91.0,4.2,Yes,High School,26956.0,6.9,80.0,62.0,68.7,Average
STU026701,Male,19,88.6,7.8,No,High School,62931.0,6.1,100.0,60.1,75.4,Good
STU012719,Male,20,56.8,6.7,Yes,High School,24389.0,7.3,67.0,83.2,65.2,Average
STU009672,Female,21,61.7,4.7,Yes,High School,30844.0,4.9,85.0,59.0,55.4,Average
STU019153,Male,18,100.0,4.6,Yes,High School,51506.0,8.2,83.0,35.4,50.0,Average
STU005246,Female,19,100.0,5.2,Yes,No Formal Education,39536.0,8.3,78.0,45.8,61.0,Average
STU027665,Male,19,65.7,5.3,Yes,Bachelor Degree,97389.0,6.5,71.0,56.2,61.5,Average
STU028187,Female,19,77.22603224834236,4.3,Yes,High School,45963.3443790757,6.7,76.0,77.3,79.1,Good
STU025670,Female,18,100.0,5.038143027580883,Yes,High School,35949.0,7.6,66.0,68.8,72.8,Good
STU024144,Male,18,58.0,2.0,Yes,High School,56579.0,7.8,67.0,55.6,57.8,Average
STU002777,Female,18,77.22603224834236,7.5,Yes,Diploma,23175.0,7.6,98.0,67.5,74.4,Good
STU025538,Male,19,62.7,3.4,Yes,High School,28926.0,4.9,45.0,59.2,52.9,Average
STU010805,Female,20,53.7,4.7,Yes,Bachelor Degree,34065.0,4.4,68.0,60.6,44.3,Poor
STU024510,Male,18,77.22603224834236,4.4,Yes,High School,44256.0,5.8,81.0,74.8,81.8,Good
STU024653,Male,18,80.3,4.3,Yes,Primary,33166.0,8.1,75.0,38.4,49.0,Poor
STU027333,Female,21,75.5,2.9,Yes,No Formal Education,78000.0,6.6,55.0,68.8,69.8,Average
STU026787,Male,19,66.5,6.2,Yes,Primary,19112.0,5.3,80.0,33.6,44.6,Poor
STU022198,Male,18,81.4,1.6,Yes,High School,45963.3443790757,6.8,52.0,78.6,67.9,Average
STU014028,Female,19,57.4,4.0,Yes,High School,57497.0,6.4,73.0,81.5,77.8,Good
STU013527,Female,18,89.0,5.038143027580883,No,High School,18373.0,6.3,61.0,50.4,62.8,Average
STU027593,Male,19,77.4,4.2,Yes,Bachelor Degree,26208.0,7.7,48.0,77.1,61.1,Average
STU006470,Female,19,62.6,4.2,Yes,Diploma,57393.0,8.2,78.90809031710079,74.9,67.9,Average
STU011901,Male,16,42.1,3.7,Yes,High School,118333.0,7.1,62.0,71.9,63.8,Average
STU021226,Male,19,77.2,8.6,Yes,High School,83006.0,5.8,83.0,71.1,91.6,Excellent
STU028277,Female,18,100.0,4.5,Yes,Bachelor Degree,25257.0,5.2,75.0,45.0,56.6,Average
STU008759,Male,18,68.7,6.1,Yes,High School,45635.0,6.8,87.0,47.5,62.8,Average
STU003928,Female,18,75.9,10.9,Yes,High School,36099.0,7.8,100.0,96.2,26.6,Poor
STU013966,Female,18,81.7,4.6,Yes,Bachelor Degree,40978.0,6.6,85.0,64.96579496452914,75.4,Good
STU023199,Female,18,86.3,6.5,Yes,Master Degree,29716.0,6.9,89.0,61.5,64.8,Average
STU004579,Male,19,78.6,3.8,Yes,Primary,23484.0,4.8,72.0,85.3,70.7,Good
STU025684,Male,19,77.22603224834236,1.8,Yes,High School,23813.0,6.2,69.0,85.4,60.7,Average
STU019264,Male,19,77.22603224834236,5.8,Yes,Primary,25815.0,5.7,75.0,76.1,69.0,Average
STU023130,Male,20,68.4,5.8,Yes,Diploma,26071.0,7.5,85.0,88.9,75.4,Good
STU029178,Female,21,88.5,4.6,Yes,Primary,45963.3443790757,6.5,78.90809031710079,99.2,92.2,Excellent
STU006484,Female,21,54.3,6.4,Yes,High School,40585.0,6.807314349525405,91.0,33.1,63.5,Average
STU007048,Male,21,95.1,7.9,Yes,Master Degree,58983.0,6.4,100.0,88.5,88.6,Excellent
STU001475,Female,18,65.5,5.038143027580883,Yes,Primary,45963.3443790757,5.9,97.0,89.8,66.0,Average
STU002962,Female,21,94.8,7.3,Yes,High School,55859.0,6.8,77.0,61.6,71.6,Good
STU015977,Male,18,95.4,3.1,No,High School,45963.3443790757,5.3,54.0,59.8,53.1,Average
STU015270,Male,21,72.6,7.6,No,High School,11934.0,6.3,88.0,37.4,58.0,Average
STU025992,Female,20,98.7,5.038143027580883,Yes,Master Degree,29024.0,5.3,82.0,31.6,56.8,Average
STU007282,Male,18,77.22603224834236,6.0,Yes,High School,21450.0,6.6,73.0,31.5,62.4,Average
STU011886,Male,19,69.6,10.6,Yes,Primary,39458.0,5.9,80.0,37.0,41.0,Poor
STU004777,Male,20,77.22603224834236,3.0,Yes,Primary,29396.0,6.7,73.0,72.2,64.7,Average
STU017164,Male,18,85.2,6.8,Yes,Primary,7289.0,7.8,78.0,59.2,93.1,Excellent
STU015412,Female,20,72.8,6.2,Yes,Master Degree,28546.0,5.6,100.0,82.7,80.9,Good
STU024939,Female,18,77.22603224834236,5.6,Yes,Bachelor Degree,28777.0,8.3,90.0,67.5,70.7,Good
STU004914,Female,21,76.9,5.038143027580883,Yes,Primary,27754.0,7.3,76.0,73.0,61.3,Average
STU020620,Female,18,77.8,4.4,Yes,Master Degree,96540.0,6.3,82.0,79.6,88.4,Excellent
STU015061,Male,19,63.6,2.8,Yes,High School,85334.0,6.4,66.0,54.9,64.5,Average
STU022698,Male,19,77.22603224834236,6.3,Yes,Primary,46843.0,7.7,62.0,38.2,60.2,Average
STU007312,Male,19,66.5,8.7,Yes,No Formal Education,22481.0,5.3,97.0,96.6,87.0,Excellent
STU021105,Female,19,59.3,5.1,Yes,No Formal Education,26806.0,6.7,87.0,65.2,71.0,Good
STU002489,Male,20,100.0,5.038143027580883,Yes,Diploma,11244.0,6.1,91.0,36.6,56.2,Average
STU018378,Male,21,77.22603224834236,3.2,Unknown,Bachelor Degree,29509.0,6.5,78.90809031710079,72.3,60.8,Average
STU009983,Female,21,77.8,1.3,Yes,Primary,94002.0,6.5,68.0,62.4,59.6,Average
STU015811,Female,21,48.8,5.8,Yes,No Formal Education,13249.0,5.8,92.0,62.9,54.6,Average
STU021949,Male,18,63.0,4.6,Yes,Primary,35438.0,6.9,93.0,64.5,67.8,Average
STU007877,Female,18,85.3,2.6,Yes,Bachelor Degree,38288.0,7.6,74.0,31.3,53.4,Average
STU001172,Female,18,77.7,4.0,Yes,High School,39585.0,6.4,80.0,36.6,55.5,Average
STU002617,Male,19,66.7,3.5,Yes,High School,26814.0,5.2,60.0,70.0,76.9,Good
STU013673,Male,19,67.1,3.9,Yes,Primary,43578.0,6.6,90.0,87.8,84.0,Good
STU001452,Female,20,62.0,3.7,Yes,High School,21668.0,6.9,94.0,75.4,73.9,Good
STU028205,Male,19,77.1,4.7,Yes,Bachelor Degree,60557.0,6.9,100.0,64.96579496452914,80.4,Good
STU026188,Male,20,75.5,5.3,Yes,Bachelor Degree,43124.0,6.3,85.0,87.4,70.3,Good
STU018798,Male,20,69.8,6.5,Yes,Primary,31300.0,6.1,90.0,73.7,66.7,Average
STU014520,Female,20,70.5,3.1,Yes,Bachelor Degree,66676.0,8.6,48.0,67.2,73.1,Good
STU023572,Female,20,93.4,5.038143027580883,Yes,High School,42113.0,6.0,69.0,38.3,56.0,Average
STU005275,Male,18,80.3,4.2,Yes,Diploma,45963.3443790757,7.6,89.0,44.3,43.8,Poor
STU000345,Female,19,96.2,5.2,Yes,High School,42418.0,7.0,78.0,73.8,73.0,Good
STU027282,Female,19,43.8,8.2,Yes,High School,26496.0,6.4,71.0,46.5,56.3,Average
STU028222,Male,18,81.0,7.0,Yes,Master Degree,26637.0,6.1,82.0,82.5,78.6,Good
STU020927,Male,20,90.7,3.4,Yes,Diploma,42725.0,6.3,62.0,75.4,85.4,Excellent
STU004455,Female,19,71.1,7.1,Yes,Bachelor Degree,102426.0,5.3,84.0,63.3,71.2,Good
STU023702,Male,20,100.0,3.2,Yes,Primary,55153.0,6.9,77.0,56.3,72.6,Good
STU000754,Male,19,100.0,5.8,Yes,High School,103322.0,5.7,98.0,42.3,55.8,Average
STU009459,Female,20,83.6,4.3,Yes,Bachelor Degree,53398.0,7.4,100.0,47.5,65.7,Average
STU020585,Female,20,72.1,6.8,Yes,High School,21676.0,5.6,81.0,63.1,62.7,Average
STU003570,Male,20,75.5,5.9,Yes,No Formal Education,45963.3443790757,8.6,90.0,74.2,82.6,Good
STU015576,Male,19,100.0,5.6,Yes,Primary,24060.0,5.8,74.0,53.9,63.5,Average
STU009006,Female,19,47.8,5.0,Yes,Bachelor Degree,29685.0,7.9,86.0,65.6,45.9,Poor
STU003731,Female,18,77.6,9.6,Yes,No Formal Education,23341.0,6.6,95.0,81.6,69.7,Average
STU021885,Male,21,88.4,7.7,Yes,Master Degree,56799.0,5.2,78.90809031710079,75.7,90.7,Excellent
STU025417,Female,20,78.1,6.1,No,Diploma,17904.0,4.9,95.0,58.8,66.9,Average
STU010425,Female,21,80.5,4.7,Yes,High School,14480.0,8.0,69.0,78.7,68.4,Average
STU021349,Male,18,78.6,3.7,Yes,Diploma,12816.0,6.5,77.0,80.6,65.9,Average
STU020960,Female,20,87.5,6.5,Yes,Bachelor Degree,42365.0,5.5,96.0,48.1,77.1,Good
STU006307,Female,20,86.5,7.2,Yes,Bachelor Degree,68967.0,7.2,87.0,76.4,73.1,Good
STU014926,Female,21,77.2,4.5,Yes,Primary,13083.0,6.1,89.0,89.5,75.9,Good
STU021000,Male,19,68.8,5.3,Yes,Primary,45963.3443790757,7.9,65.0,47.4,48.6,Poor
STU028062,Female,20,78.8,6.9,Yes,High School,40395.0,7.2,86.0,87.7,83.8,Good
STU018937,Male,18,77.22603224834236,6.3,Yes,High School,34130.0,5.8,100.0,56.5,65.0,Average
STU019026,Female,21,77.22603224834236,2.8,Yes,High School,31327.0,7.1,56.0,51.8,63.6,Average
STU000594,Female,21,78.5,6.2,Yes,Bachelor Degree,22126.0,5.6,74.0,91.9,84.2,Good
STU005624,Female,21,94.7,6.3,No,Diploma,35499.0,6.6,92.0,67.2,70.8,Good
STU018229,Male,19,80.6,5.2,Yes,High School,34356.0,6.7,90.0,67.3,71.2,Good
STU000030,Female,19,63.7,7.2,Yes,High School,96358.0,5.5,83.0,57.5,54.2,Average
STU006960,Female,21,35.9,8.5,No,High School,30458.0,5.9,94.0,39.5,45.4,Poor
STU004625,Male,21,92.9,3.9,Unknown,Master Degree,34608.0,6.5,80.0,58.7,68.4,Average
STU005906,Female,21,77.22603224834236,5.8,No,High School,62286.0,7.3,82.0,73.3,69.3,Average
STU022455,Male,20,72.6,2.4,Yes,High School,39468.0,9.1,72.0,50.1,59.8,Average
STU022405,Male,19,88.0,7.0,Yes,High School,28037.0,5.7,100.0,71.8,84.6,Good
STU019198,Female,19,86.9,4.9,Yes,Bachelor Degree,26553.0,6.5,77.0,70.8,65.0,Average
STU009765,Male,19,76.4,5.4,Yes,Bachelor Degree,43841.0,7.5,79.0,30.0,47.3,Poor
STU024367,Male,20,86.7,3.1,Yes,Bachelor Degree,40923.0,6.807314349525405,63.0,72.3,73.2,Good
STU011068,Male,18,65.2,4.1,Yes,Master Degree,36040.0,6.4,66.0,46.4,61.6,Average
STU008730,Male,18,87.0,6.4,No,High School,59801.0,7.4,87.0,58.7,64.3,Average
STU002491,Female,18,81.8,2.7,Yes,Diploma,36874.0,9.1,83.0,91.8,66.4,Average
STU023949,Male,21,90.7,2.5,Yes,Diploma,36757.0,6.6,66.0,48.0,63.4,Average
STU006544,Female,21,68.1,5.5,Yes,Primary,45963.3443790757,7.8,84.0,68.2,72.4,Good
STU025698,Female,19,80.5,5.038143027580883,Yes,High School,84536.0,5.6,81.0,53.3,66.7,Average
STU016640,Male,18,63.1,2.0,Yes,High School,27891.0,7.7,76.0,64.96579496452914,72.0,Good
STU002806,Male,21,77.22603224834236,5.8,Yes,Master Degree,24157.0,6.807314349525405,67.0,81.2,62.0,Average
STU003811,Female,18,93.1,6.2,Yes,High School,26371.0,5.6,90.0,82.8,83.4,Good
STU021658,Male,18,67.2,5.1,Yes,High School,18336.0,7.0,76.0,48.4,62.0,Average
STU009596,Male,16,97.0,5.2,Yes,Primary,47866.0,6.9,100.0,49.5,72.3,Good
STU010967,Female,20,62.5,5.3,Yes,Primary,63880.0,4.4,68.0,83.1,61.5,Average
STU019532,Female,20,91.9,6.2,Yes,High School,44515.0,6.5,89.0,82.5,67.6,Average
STU005393,Female,20,89.2,4.8,Yes,High School,26886.0,6.8,91.0,41.5,57.2,Average
STU004680,Female,20,90.7,8.4,Yes,No Formal Education,56887.0,7.7,100.0,53.6,79.9,Good
STU028555,Male,19,61.6,6.9,Yes,High School,33465.0,6.3,77.0,67.8,72.2,Good
STU011216,Male,21,70.5,5.038143027580883,Yes,Bachelor Degree,45963.3443790757,5.7,100.0,82.4,72.5,Good
STU008242,Female,18,56.6,5.4,Yes,High School,293399.0,7.0,75.0,61.9,32.0,Poor
STU014908,Male,22,83.3,2.6,Yes,Primary,50211.0,7.2,76.0,64.96579496452914,74.7,Good
STU016273,Male,19,59.4,5.8,No,Bachelor Degree,94324.0,7.8,70.0,71.2,66.9,Average
STU002145,Male,21,82.6,4.2,Yes,Primary,16417.0,6.5,76.0,79.0,66.3,Average
STU016991,Male,18,66.8,3.4,Yes,High School,45963.3443790757,6.6,64.0,64.96579496452914,59.3,Average
STU008417,Female,17,71.1,6.0,Yes,High School,63485.0,5.9,92.0,66.2,65.0,Average
STU012610,Female,20,77.22603224834236,5.8,Yes,High School,35879.0,5.6,76.0,68.8,59.8,Average
STU010470,Male,19,76.2,1.8,Unknown,Bachelor Degree,30355.0,5.0,71.0,64.96579496452914,64.8,Average
STU004446,Male,19,76.7,3.9,Yes,Bachelor Degree,57602.0,7.1,82.0,64.3,66.6,Average
STU018409,Male,20,100.0,7.6,No,Bachelor Degree,45963.3443790757,6.5,78.90809031710079,88.4,88.0,Excellent
STU022284,Female,19,76.6,7.9,No,Bachelor Degree,29222.0,6.4,97.0,78.0,74.2,Good
STU005635,Male,21,70.0,3.5,Yes,Bachelor Degree,95559.0,6.1,57.0,55.9,69.5,Average
STU014193,Female,17,86.9,4.3,Yes,Diploma,23910.0,7.7,86.0,64.96579496452914,69.1,Average
STU023158,Male,18,53.4,5.9,Yes,Primary,23082.0,6.0,77.0,79.4,74.0,Good
STU001591,Male,18,80.7,5.7,Yes,Diploma,31161.0,6.2,79.0,62.3,68.6,Average
STU015612,Male,19,99.2,6.5,Yes,Bachelor Degree,70955.0,5.8,87.0,69.9,69.1,Average
STU002366,Female,19,78.9,2.5,Yes,Diploma,20636.0,7.5,86.0,89.0,73.7,Good
STU024269,Male,18,72.7,6.8,Yes,Bachelor Degree,40456.0,7.8,77.0,30.0,57.8,Average
STU010731,Female,18,62.1,1.9,No,Bachelor Degree,41343.0,7.4,64.0,41.4,47.5,Poor
STU024097,Female,19,91.7,2.4,Yes,No Formal Education,35233.0,7.0,100.0,77.2,76.6,Good
STU005049,Male,18,94.0,4.1,Yes,No Formal Education,45963.3443790757,7.5,75.0,61.9,69.6,Average
STU017428,Male,19,58.4,8.1,Yes,Diploma,45963.3443790757,8.5,78.90809031710079,64.96579496452914,67.8,Average
STU027468,Male,19,63.5,7.9,Yes,No Formal Education,45963.3443790757,7.0,79.0,64.0,61.0,Average
STU012234,Male,21,76.8,3.2,Yes,Master Degree,35639.0,8.6,67.0,67.5,65.2,Average
STU023137,Female,20,77.7,5.0,Yes,Bachelor Degree,45963.3443790757,7.6,85.0,63.1,73.3,Good
STU027341,Female,18,60.6,4.9,Yes,Master Degree,36355.0,6.4,86.0,62.8,52.9,Average
STU008363,Male,18,74.8,2.3,Yes,Bachelor Degree,32333.0,7.4,40.0,51.8,63.4,Average
STU006804,Male,20,84.5,3.7,Yes,Diploma,20574.0,6.9,91.0,51.0,67.3,Average
STU014248,Male,19,77.22603224834236,5.9,Yes,Primary,42437.0,5.9,87.0,37.4,73.6,Good
STU014125,Female,18,66.5,6.0,Yes,Bachelor Degree,57436.0,7.1,87.0,64.96579496452914,58.4,Average
STU027763,Female,21,79.2,5.7,Yes,High School,127118.0,6.5,96.0,49.4,64.7,Average
STU003952,Female,18,77.22603224834236,6.0,Yes,Primary,33908.0,6.3,96.0,78.8,87.4,Excellent
STU006636,Male,20,81.3,4.7,Yes,Diploma,28725.0,6.2,73.0,30.0,52.6,Average
STU013934,Male,19,75.8,6.9,Yes,High School,70463.0,7.0,90.0,66.9,68.8,Average
STU014014,Female,21,68.2,4.5,Yes,No Formal Education,29009.0,7.5,86.0,70.7,75.4,Good
STU004586,Female,19,77.22603224834236,3.4,Yes,Bachelor Degree,21646.0,6.4,78.90809031710079,43.2,50.5,Average
STU015448,Male,20,69.0,6.3,Yes,High School,142895.0,6.8,84.0,56.3,74.1,Good
STU005384,Male,20,90.6,3.1,Yes,Diploma,34413.0,7.0,84.0,57.8,60.3,Average
STU009854,Male,20,63.8,4.9,Yes,Bachelor Degree,61532.0,7.9,95.0,57.8,60.0,Average
STU005139,Male,18,63.1,7.9,Yes,Bachelor Degree,45963.3443790757,7.3,100.0,58.4,76.8,Good
STU011184,Female,21,81.7,5.5,Yes,Master Degree,112097.0,9.2,100.0,64.9,72.4,Good
STU004232,Male,19,77.24419504503908,8.1,Yes,High School,36539.0,7.7,100.0,74.0,62.1,Average
STU006024,Female,18,56.6,7.5,No,Bachelor Degree,48794.0,6.7,89.0,69.6,71.2,Good
STU020317,Female,19,64.9,4.1,Yes,Diploma,34076.0,6.9,65.0,52.3,67.9,Average
STU006762,Female,21,66.4,6.4,No,Primary,50517.0,5.1,60.0,81.9,68.1,Average
STU011276,Male,20,66.2,5.9,No,High School,19188.0,6.2,72.0,47.5,58.7,Average
STU013895,Male,22,91.3,5.3,Yes,Primary,71124.0,5.2,89.0,48.8,61.5,Average
STU023653,Female,18,100.0,5.038143027580883,Yes,High School,30417.0,5.6,86.0,72.5,65.0,Average
STU003192,Male,21,55.4,5.0,Yes,Bachelor Degree,39686.0,5.0,85.0,69.6,60.5,Average
STU001712,Male,19,82.0,5.3,Yes,High School,16865.0,9.7,72.0,39.1,59.7,Average
STU028402,Male,19,67.8,4.4,Yes,Master Degree,37457.0,6.9,67.0,95.8,81.6,Good
STU001862,Female,18,72.6,3.4,Yes,Bachelor Degree,52819.0,7.5,77.0,68.5,80.7,Good
STU027620,Male,20,85.1,4.5,No,No Formal Education,78632.0,6.1,70.0,46.3,62.5,Average
STU018131,Female,18,77.22603224834236,0.5,No,High School,45963.3443790757,5.5,56.0,92.3,58.5,Average
STU000377,Female,18,70.7,4.9,Yes,High School,74902.0,7.8,68.0,49.7,55.0,Average
STU003955,Male,20,77.22603224834236,7.4,Yes,High School,72684.0,8.0,94.0,61.6,61.2,Average
STU029311,Female,18,61.4,4.4,Yes,Bachelor Degree,40228.0,7.0,76.0,56.8,59.0,Average
STU017709,Female,19,77.22603224834236,5.6,Yes,High School,77557.0,7.2,75.0,73.2,73.5,Good
STU026518,Male,19,72.6,5.5,Yes,Bachelor Degree,45963.3443790757,8.6,78.0,30.0,54.8,Average
STU010905,Male,19,80.6,5.8,Yes,Bachelor Degree,69811.0,6.6,84.0,85.8,79.4,Good
STU025126,Male,20,67.8,5.5,Yes,High School,91299.0,7.4,79.0,38.1,57.0,Average
STU015001,Male,18,77.22603224834236,6.9,Unknown,High School,45963.3443790757,6.9,71.0,67.1,76.2,Good
STU003700,Male,21,74.0,3.2,Yes,Diploma,41273.0,7.4,42.0,71.3,69.7,Average
STU017547,Male,19,74.3,6.0,Yes,High School,38951.0,7.8,71.0,73.7,73.1,Good
STU009578,Female,19,68.9,5.038143027580883,Yes,High School,26476.0,7.4,67.0,88.2,80.7,Good
STU026105,Male,17,82.7,1.8,Yes,No Formal Education,43334.0,6.9,52.0,58.8,61.6,Average
STU003323,Female,21,55.6,6.3,Yes,Bachelor Degree,26523.0,7.1,100.0,65.2,71.3,Good
STU008816,Male,20,84.9,8.0,Yes,Master Degree,45963.3443790757,7.9,90.0,47.8,73.0,Good
STU010022,Male,20,42.4,6.2,Yes,Primary,23285.0,8.0,72.0,71.8,89.1,Excellent
STU005539,Male,22,77.22603224834236,4.8,Yes,Bachelor Degree,16895.0,6.3,85.0,61.5,71.1,Good
STU000909,Male,18,62.5,7.4,Yes,Master Degree,51435.0,8.3,81.0,60.1,54.9,Average
STU017056,Male,17,78.3,5.5,Yes,Diploma,46490.0,6.0,69.0,66.3,59.2,Average
STU015024,Female,20,56.1,4.5,Yes,High School,65431.0,7.9,68.0,59.9,60.0,Average
STU002019,Female,18,91.3,5.3,Yes,Master Degree,31137.0,6.4,78.90809031710079,56.3,76.9,Good
STU026505,Female,20,60.0,2.5,Yes,No Formal Education,49854.0,7.8,55.0,67.1,67.2,Average
STU004808,Female,21,51.3,7.0,No,Bachelor Degree,30069.0,7.0,91.0,86.8,76.3,Good
STU008815,Female,17,100.0,4.2,Yes,High School,41486.0,6.9,96.0,68.5,74.1,Good
STU003409,Female,19,69.4,6.2,Yes,Bachelor Degree,61676.0,9.9,85.0,83.6,71.4,Good
STU006350,Female,18,77.2,7.3,Yes,Diploma,24880.0,8.5,85.0,95.5,86.4,Excellent
STU016357,Female,18,93.8,6.3,Yes,Bachelor Degree,42608.0,6.807314349525405,83.0,63.7,80.0,Good
STU015752,Female,18,72.7,1.1,Yes,Primary,26383.0,5.2,65.0,77.0,63.3,Average
STU026236,Male,18,77.22603224834236,4.5,Yes,Diploma,45963.3443790757,6.3,57.0,64.96579496452914,65.2,Average
STU003402,Female,19,95.2,5.038143027580883,Yes,Primary,74353.0,8.7,72.0,80.4,73.7,Good
STU029033,Female,18,69.6,3.0,No,Diploma,27934.0,6.8,66.0,92.2,75.6,Good
STU021981,Male,19,51.8,3.7,Yes,Bachelor Degree,28930.0,6.807314349525405,71.0,77.5,60.0,Average
STU009969,Male,19,78.8,4.4,Yes,Master Degree,33163.0,7.9,89.0,59.3,69.2,Average
STU011069,Male,21,67.3,7.9,Yes,Diploma,26260.0,6.7,83.0,44.1,53.1,Average
STU004312,Female,19,95.1,5.0,Yes,Primary,52047.0,7.5,82.0,45.2,74.5,Good
STU005565,Female,18,66.0,3.8,Yes,Bachelor Degree,8913.0,5.7,62.0,77.6,96.8,Excellent
STU016875,Female,18,63.9,9.8,No,High School,46843.0,6.6,87.0,30.0,51.7,Average
STU028977,Female,19,63.4,3.1,Yes,High School,42349.0,6.1,65.0,76.3,65.4,Average
STU010462,Female,19,49.1,3.8,Yes,High School,48542.0,8.3,42.0,67.4,56.1,Average
STU000471,Male,20,100.0,4.4,Yes,High School,18070.0,7.0,89.0,81.4,73.7,Good
STU011037,Female,19,89.7,7.6,Yes,High School,27380.0,6.807314349525405,93.0,32.7,64.4,Average
STU028102,Female,19,77.22603224834236,11.4,No,High School,62887.0,6.2,100.0,78.6,77.6,Good
STU019815,Female,18,69.2,6.1,No,No Formal Education,54697.0,9.2,88.0,48.6,58.0,Average
STU021091,Female,19,87.4,3.4,Yes,Primary,45963.3443790757,8.6,97.0,71.8,80.9,Good
STU014188,Male,19,85.2,7.5,Yes,No Formal Education,51113.0,8.4,62.0,64.96579496452914,79.2,Good
STU022749,Male,18,51.2,1.7,Yes,Primary,22047.0,7.4,61.0,75.4,49.5,Poor
STU026107,Male,20,100.0,2.5,Yes,No Formal Education,28678.0,7.8,74.0,81.3,85.5,Excellent
STU005111,Male,19,71.1,4.2,No,Bachelor Degree,33553.0,7.1,70.0,77.9,65.0,Average
STU007950,Female,20,58.2,4.9,Yes,High School,45963.3443790757,7.1,74.0,68.9,95.9,Excellent
STU017171,Female,19,58.8,4.5,Yes,High School,82794.0,6.4,74.0,46.6,60.8,Average
STU013004,Male,20,46.7,10.5,Yes,High School,70937.0,8.5,71.0,45.7,51.1,Average
STU006217,Female,19,81.5,7.6,Yes,Primary,79999.0,6.9,91.0,64.0,72.3,Good
STU029150,Female,18,77.2,5.1,Yes,Primary,26669.0,7.1,78.0,85.3,77.5,Good
STU011174,Female,19,77.22603224834236,4.2,Yes,High School,60548.0,5.3,85.0,41.7,59.2,Average
STU018762,Male,18,61.6,4.7,Yes,Bachelor Degree,21235.0,6.2,49.0,71.6,59.8,Average
STU028654,Male,19,76.5,6.7,Yes,No Formal Education,82417.0,6.9,100.0,79.7,70.4,Good
STU022593,Male,19,76.1,5.5,Yes,High School,29850.0,7.0,71.0,59.8,68.3,Average
STU017503,Male,19,81.3,3.0,Yes,Primary,37577.0,7.4,81.0,71.9,67.6,Average
STU013657,Female,20,77.22603224834236,2.7,Unknown,Primary,50679.0,6.0,54.0,64.9,68.1,Average
STU013017,Female,21,74.2,1.2,Yes,Diploma,42223.0,7.4,76.0,39.7,62.5,Average
STU009421,Male,20,77.22603224834236,3.2,Yes,Primary,45963.3443790757,6.9,88.0,65.5,63.9,Average
STU001350,Male,19,59.2,2.5,Yes,High School,41493.0,7.9,92.0,70.7,83.5,Good
STU023232,Female,23,100.0,7.1,Yes,High School,37500.0,4.7,78.90809031710079,50.6,61.9,Average
STU026564,Male,19,58.4,4.1,Yes,Bachelor Degree,33104.0,8.6,76.0,64.7,69.0,Average
STU029348,Male,21,66.8,5.038143027580883,Yes,Master Degree,188693.0,5.9,94.0,70.1,73.3,Good
STU029609,Female,19,64.2,1.5,Yes,High School,52725.0,6.807314349525405,72.0,65.5,65.8,Average
STU014519,Male,21,85.8,3.8,Yes,High School,45963.3443790757,6.0,77.0,66.4,84.8,Good
STU007999,Male,19,69.2,4.8,No,High School,23229.0,5.7,61.0,62.8,57.8,Average
STU011140,Male,20,77.22603224834236,7.4,Yes,High School,26571.0,5.8,57.0,64.96579496452914,64.3,Average
STU029666,Female,20,77.22603224834236,1.9,Yes,Bachelor Degree,25702.0,8.6,45.0,65.0,69.8,Average
STU000573,Male,21,86.7,6.2,Yes,No Formal Education,22005.0,6.807314349525405,100.0,67.9,71.5,Good
STU005371,Male,18,59.8,4.7,Yes,Diploma,52122.0,6.3,82.0,67.9,66.8,Average
STU023885,Female,21,70.4,5.038143027580883,Yes,Bachelor Degree,45963.3443790757,6.3,77.0,99.6,76.7,Good
STU025616,Female,20,63.5,2.7,Yes,High School,14992.0,7.4,72.0,58.5,53.9,Average
STU027686,Female,19,54.8,4.1,Yes,Bachelor Degree,49294.0,7.3,81.0,64.96579496452914,88.0,Excellent
STU009413,Male,20,78.9,5.7,Yes,Primary,6910.0,6.0,88.0,67.1,92.4,Excellent
STU001690,Male,19,92.8,8.9,Yes,Primary,30132.0,7.6,100.0,76.9,87.6,Excellent
STU006305,Female,19,38.9,4.0,Yes,Primary,37473.0,6.4,55.0,95.1,66.9,Average
STU019857,Female,20,59.5,6.1,Yes,High School,53347.0,6.8,78.0,55.3,55.0,Average
STU009021,Male,18,77.22603224834236,5.038143027580883,Yes,Bachelor Degree,39880.0,6.1,91.0,71.7,84.2,Good
STU012244,Female,20,100.0,5.038143027580883,Yes,High School,23947.0,7.6,81.0,100.0,84.1,Good
STU022793,Male,20,64.0,6.6,Yes,High School,54658.0,5.8,90.0,68.6,69.0,Average
STU005800,Male,19,100.0,4.6,Yes,Master Degree,34713.0,8.3,89.0,64.96579496452914,71.1,Good
STU018128,Male,18,81.6,5.4,Yes,Diploma,28420.0,6.7,84.0,52.3,67.7,Average
STU022669,Male,19,84.2,5.9,Yes,High School,57219.0,6.0,93.0,98.7,92.0,Excellent
STU005467,Female,19,77.22603224834236,3.3,Yes,Bachelor Degree,45963.3443790757,6.2,98.0,52.7,76.3,Good
